month,supplier_id,category_id,otif_pct,defect_rate_pct,safety_incidents,invoice_accuracy_pct,responsiveness_score,service_level_score,sla_status
2025-04,SUP-052,CAT-007,89.7,1.42,0,92.6,83.5,89.9,Meets SLA
2025-05,SUP-052,CAT-007,81.3,3.48,0,90.6,69.0,81.0,Watch
2025-06,SUP-052,CAT-007,78.9,2.06,0,96.1,78.6,84.9,Watch
2025-07,SUP-052,CAT-007,85.3,0.1,0,88.8,81.1,89.2,Meets SLA
2025-08,SUP-052,CAT-007,88.8,1.34,0,92.3,87.9,90.5,Meets SLA
2025-09,SUP-052,CAT-007,99,2.88,0,88.2,84.8,90.6,Meets SLA
2025-10,SUP-052,CAT-007,84.4,1.33,0,89.3,70.5,85.2,Watch
2025-11,SUP-052,CAT-007,84.8,1.2,0,86.8,80.1,86.8,Meets SLA
2025-12,SUP-052,CAT-007,92.9,2.78,0,93.8,83.8,89.4,Meets SLA
2026-01,SUP-052,CAT-007,81.8,4.32,0,91.4,90.8,84.0,Watch
2026-02,SUP-052,CAT-007,85.1,2.14,0,91.5,83.8,87.1,Meets SLA
2026-03,SUP-052,CAT-007,90.0,2.91,0,88.6,81.3,86.8,Meets SLA
2026-04,SUP-052,CAT-007,84.4,1.46,0,95.1,69.6,85.9,Watch
2026-05,SUP-052,CAT-007,85.2,2.55,0,87.8,92.3,87.4,Meets SLA
2026-06,SUP-052,CAT-007,85.6,3.3,0,92.4,79.8,85.1,Watch
2025-01,SUP-053,CAT-007,89.0,1.88,0,89.6,89.2,89.5,Meets SLA
2025-02,SUP-053,CAT-007,93.6,2.82,0,94.7,86.0,90.1,Meets SLA
2025-03,SUP-053,CAT-007,92.1,1.33,0,95.3,78.3,90.5,Meets SLA
2025-04,SUP-053,CAT-007,89.1,3.44,0,88.4,78.4,85.2,Watch
2025-05,SUP-053,CAT-007,77.8,1.22,0,92.1,82.0,85.6,Watch
2025-06,SUP-053,CAT-007,88.8,1.55,0,91.9,81.1,88.9,Meets SLA
2025-07,SUP-053,CAT-007,92.6,3.09,0,94.9,90.4,90.2,Meets SLA
2025-08,SUP-053,CAT-007,93.0,3.13,0,94.6,86.8,89.6,Meets SLA
2025-09,SUP-053,CAT-007,79.7,2.38,0,91.9,79.7,84.2,Watch
2025-10,SUP-053,CAT-007,98.2,2.55,0,90.9,84.0,91.2,Meets SLA
2025-11,SUP-053,CAT-007,85.5,1.43,0,92.8,87.3,89.2,Meets SLA
2025-12,SUP-053,CAT-007,84.3,2.44,0,99.8,86.1,88.3,Meets SLA
2026-01,SUP-053,CAT-007,75.8,1.82,0,93.4,79.2,83.7,Watch
2026-02,SUP-053,CAT-007,83.1,0.12,0,94.8,82.5,89.7,Meets SLA
2026-03,SUP-053,CAT-007,82.8,4.74,0,91.9,76.4,81.3,Watch
2026-04,SUP-053,CAT-007,94.5,1.36,0,99.4,81.6,92.6,Meets SLA
2026-05,SUP-053,CAT-007,87.7,1.24,0,89.7,78.9,88.2,Meets SLA
2026-06,SUP-053,CAT-007,93.2,2.31,0,93.4,91.2,91.5,Meets SLA
2025-01,SUP-054,CAT-007,84.7,2.52,0,93.3,78.4,85.8,Watch
2025-02,SUP-054,CAT-007,99,2.65,0,92.0,85.5,91.8,Meets SLA
2025-03,SUP-054,CAT-007,86.0,2.35,0,99.8,91.1,90.0,Meets SLA
2025-04,SUP-054,CAT-007,90.9,1.97,0,91.9,87.9,90.2,Meets SLA
2025-05,SUP-054,CAT-007,87.8,2.46,0,94.8,92.2,89.7,Meets SLA
2025-06,SUP-054,CAT-007,90.9,4.0,0,92.4,88.3,87.5,Meets SLA
2025-07,SUP-054,CAT-007,87.0,1.02,0,94.9,85.4,90.3,Meets SLA
2025-08,SUP-054,CAT-007,92.1,0.6,0,95.0,81.2,92.0,Meets SLA
2025-09,SUP-054,CAT-007,99,1.82,0,92.4,99.0,95.5,Meets SLA
2025-10,SUP-054,CAT-007,99,0.65,0,97.0,88.1,96.0,Meets SLA
2025-11,SUP-054,CAT-007,82.7,0.97,0,90.3,95.9,89.9,Meets SLA
2025-12,SUP-054,CAT-007,95.1,1.69,1,97.3,79.4,89.1,Meets SLA
2026-01,SUP-054,CAT-007,86.8,1.62,0,99.8,79.9,89.3,Meets SLA
2026-02,SUP-054,CAT-007,96.0,2.06,0,93.6,91.9,93.0,Meets SLA
2026-03,SUP-054,CAT-007,86.4,2.31,0,91.4,92.4,88.9,Meets SLA
2026-04,SUP-054,CAT-007,88.7,0.2,0,89.8,79.9,90.2,Meets SLA
2026-05,SUP-054,CAT-007,88.2,0.41,0,98.8,86.0,92.4,Meets SLA
2026-06,SUP-054,CAT-007,85.2,2.76,0,93.2,87.2,87.2,Meets SLA
2025-01,SUP-055,CAT-007,97.4,2.74,0,96.2,77.1,90.3,Meets SLA
2025-02,SUP-055,CAT-007,92.4,2.21,0,93.6,93.3,91.7,Meets SLA
2025-03,SUP-055,CAT-007,94.3,1.12,0,97.3,88.8,93.8,Meets SLA
2025-04,SUP-055,CAT-007,88.2,0.1,0,94.2,90.0,92.8,Meets SLA
2025-05,SUP-055,CAT-007,99,2.66,0,93.9,95.4,93.9,Meets SLA
2025-06,SUP-055,CAT-007,84.3,0.53,0,99.8,98.7,93.3,Meets SLA
2025-07,SUP-055,CAT-007,91.6,2.05,0,92.2,95.5,91.8,Meets SLA
2025-08,SUP-055,CAT-007,99,2.3,0,92.9,88.7,93.0,Meets SLA
2025-09,SUP-055,CAT-007,88.9,1.26,0,92.2,72.2,87.8,Meets SLA
2025-10,SUP-055,CAT-007,95.6,1.55,0,94.7,97.6,94.8,Meets SLA
2025-11,SUP-055,CAT-007,87.5,1.54,0,86.0,86.3,88.3,Meets SLA
2025-12,SUP-055,CAT-007,89.2,1.95,0,95.3,79.0,88.7,Meets SLA
2026-01,SUP-055,CAT-007,99,0.85,0,94.4,86.4,95.0,Meets SLA
2026-02,SUP-055,CAT-007,91.8,0.9,0,94.1,96.1,94.0,Meets SLA
2026-03,SUP-055,CAT-007,96.2,2.03,0,92.9,91.2,92.9,Meets SLA
2026-04,SUP-055,CAT-007,91.8,0.75,0,94.5,82.2,91.8,Meets SLA
2026-05,SUP-055,CAT-007,85.3,0.1,0,92.6,99,93.0,Meets SLA
2026-06,SUP-055,CAT-007,95.7,1.95,0,96.7,90.4,93.3,Meets SLA
2025-01,SUP-056,CAT-007,85.6,2.53,0,95.8,81.8,87.1,Meets SLA
2025-02,SUP-056,CAT-007,88.4,1.04,0,95.8,78.9,89.8,Meets SLA
2025-03,SUP-056,CAT-007,93.3,0.69,0,95.5,96.5,95.2,Meets SLA
2025-04,SUP-056,CAT-007,89.2,2.25,0,94.7,82.4,88.7,Meets SLA
2025-05,SUP-056,CAT-007,89.5,2.31,0,94.9,93.8,90.8,Meets SLA
2025-06,SUP-056,CAT-007,95.7,1.19,0,89.2,81.2,91.4,Meets SLA
2025-07,SUP-056,CAT-007,81.8,1.67,0,98.0,91.2,89.1,Meets SLA
2025-08,SUP-056,CAT-007,83.7,3.03,0,97.1,81.2,85.9,Watch
2025-09,SUP-056,CAT-007,83.5,2.35,0,95.7,86.3,87.4,Meets SLA
2025-10,SUP-056,CAT-007,87.8,1.77,0,97.7,83.9,89.7,Meets SLA
2025-11,SUP-056,CAT-007,90.3,3.26,0,94.8,84.9,88.2,Meets SLA
2025-12,SUP-056,CAT-007,84.8,0.67,0,88.6,89.1,89.5,Meets SLA
2026-01,SUP-056,CAT-007,96.4,1.21,0,98.0,87.2,94.3,Meets SLA
2026-02,SUP-056,CAT-007,80.6,1.43,0,92.0,91.3,88.0,Meets SLA
2026-03,SUP-056,CAT-007,87.4,1.29,0,94.3,79.8,88.9,Meets SLA
2026-04,SUP-056,CAT-007,89.7,2.17,0,93.7,89.6,90.2,Meets SLA
2026-05,SUP-056,CAT-007,89.6,2.17,0,91.2,81.6,88.2,Meets SLA
2026-06,SUP-056,CAT-007,92.4,0.86,0,96.4,85.3,92.7,Meets SLA
2025-01,SUP-057,CAT-007,89.0,0.2,0,99.8,96.8,95.1,Meets SLA
2025-02,SUP-057,CAT-007,83.9,0.45,0,95.0,81.2,89.3,Meets SLA
2025-03,SUP-057,CAT-007,90.3,2.33,0,91.7,82.4,88.5,Meets SLA
2025-04,SUP-057,CAT-007,82.5,2.47,0,92.0,91.4,87.2,Meets SLA
2025-05,SUP-057,CAT-007,95.9,3.22,0,91.8,71.1,87.2,Meets SLA
2025-06,SUP-057,CAT-007,91.1,1.05,0,94.5,96.2,93.6,Meets SLA
2025-07,SUP-057,CAT-007,94.6,3.13,0,94.1,73.7,87.7,Meets SLA
2025-08,SUP-057,CAT-007,92.0,2.52,0,85.2,90.9,89.2,Meets SLA
2025-09,SUP-057,CAT-007,87.9,1.0,0,94.5,85.3,90.6,Meets SLA
2025-10,SUP-057,CAT-007,92.9,1.3,0,88.5,93.9,92.4,Meets SLA
2025-11,SUP-057,CAT-007,84.1,1.74,0,94.9,95.4,90.0,Meets SLA
2025-12,SUP-057,CAT-007,89.3,2.16,0,91.3,89.6,89.6,Meets SLA
2026-01,SUP-057,CAT-007,87.2,1.3,0,88.7,90.7,89.8,Meets SLA
2026-02,SUP-057,CAT-007,93.5,2.59,0,98.7,77.6,89.7,Meets SLA
2026-03,SUP-057,CAT-007,89.6,3.37,0,88.8,84.8,86.6,Meets SLA
2026-04,SUP-057,CAT-007,90.3,1.58,0,98.6,86.7,91.6,Meets SLA
2026-05,SUP-057,CAT-007,97.2,3.54,0,90.8,95.4,91.4,Meets SLA
2026-06,SUP-057,CAT-007,84.8,0.45,0,95.2,90.4,91.3,Meets SLA
2025-01,SUP-058,CAT-007,81.0,2.4,0,94.5,88.6,86.7,Meets SLA
2025-02,SUP-058,CAT-007,83.9,1.92,0,99.8,81.3,88.0,Meets SLA
2025-03,SUP-058,CAT-007,81.7,1.23,0,93.8,85.9,88.0,Meets SLA
2025-04,SUP-058,CAT-007,86.3,4.19,0,91.9,84.0,84.7,Watch
2025-05,SUP-058,CAT-007,88.0,1.74,0,97.0,88.3,90.5,Meets SLA
2025-06,SUP-058,CAT-007,81.5,2.41,0,95.7,83.3,86.1,Meets SLA
2025-07,SUP-058,CAT-007,92.6,3.45,0,95.1,82.2,88.3,Meets SLA
2025-08,SUP-058,CAT-007,89.0,2.45,0,90.9,89.0,88.9,Meets SLA
2025-09,SUP-058,CAT-007,91.3,2.68,0,97.0,93.4,91.3,Meets SLA
2025-10,SUP-058,CAT-007,83.0,1.29,0,93.6,87.2,88.6,Meets SLA
2025-11,SUP-058,CAT-007,89.2,3.32,0,92.8,80.8,86.6,Meets SLA
2025-12,SUP-058,CAT-007,93.0,2.02,0,99.8,83.1,91.5,Meets SLA
2026-01,SUP-058,CAT-007,84.0,2.28,1,99.8,93.4,87.2,Meets SLA
2026-02,SUP-058,CAT-007,80.2,2.32,0,90.4,84.1,84.9,Watch
2026-03,SUP-058,CAT-007,85.0,3.29,0,93.5,82.1,85.5,Watch
2026-04,SUP-058,CAT-007,88.4,1.71,0,94.1,81.6,89.0,Meets SLA
2026-05,SUP-058,CAT-007,84.0,1.37,0,99.7,86.6,89.8,Meets SLA
2026-06,SUP-058,CAT-007,97.7,2.33,0,92.8,78.7,90.7,Meets SLA
2025-01,SUP-059,CAT-007,90.1,1.59,0,94.1,84.4,90.3,Meets SLA
2025-02,SUP-059,CAT-007,94.8,0.1,0,96.2,85.3,94.6,Meets SLA
2025-03,SUP-059,CAT-007,79.4,2.1,0,93.8,73.6,83.7,Watch
2025-04,SUP-059,CAT-007,83.1,1.23,0,91.8,84.9,87.9,Meets SLA
2025-05,SUP-059,CAT-007,77.3,1.4,0,96.1,76.3,84.9,Watch
2025-06,SUP-059,CAT-007,78.5,4.04,0,93.3,78.8,81.4,Watch
2025-07,SUP-059,CAT-007,89.7,0.56,0,93.2,78.2,90.3,Meets SLA
2025-08,SUP-059,CAT-007,85.0,3.38,0,91.5,67.6,82.4,Watch
2025-09,SUP-059,CAT-007,91.0,1.47,0,94.0,87.9,91.4,Meets SLA
2025-10,SUP-059,CAT-007,84.4,1.89,0,92.7,87.8,88.1,Meets SLA
2025-11,SUP-059,CAT-007,96.8,1.35,0,92.1,89.0,93.5,Meets SLA
2025-12,SUP-059,CAT-007,90.2,1.46,0,93.4,97.4,92.7,Meets SLA
2026-01,SUP-059,CAT-007,86.6,2.54,0,91.3,85.6,87.4,Meets SLA
2026-02,SUP-059,CAT-007,86.9,1.34,0,89.8,83.8,88.6,Meets SLA
2026-03,SUP-059,CAT-007,94.8,2.17,0,97.1,77.9,90.5,Meets SLA
2026-04,SUP-059,CAT-007,95.2,2.05,0,97.2,87.5,92.5,Meets SLA
2026-05,SUP-059,CAT-007,97.4,1.64,0,97.9,89.9,94.5,Meets SLA
2026-06,SUP-059,CAT-007,85.1,2.82,0,89.9,86.2,86.3,Meets SLA
2025-01,SUP-060,CAT-007,87.4,2.11,0,98.8,90.0,90.4,Meets SLA
2025-02,SUP-060,CAT-007,93.3,2.57,0,99.1,82.7,90.6,Meets SLA
2025-03,SUP-060,CAT-007,83.8,3.07,0,92.1,82.6,85.2,Watch
2025-04,SUP-060,CAT-007,91.7,4.16,0,91.5,79.6,85.8,Watch
2025-05,SUP-060,CAT-007,86.5,0.98,0,88.7,99,91.5,Meets SLA
2025-06,SUP-060,CAT-007,89.4,2.74,1,93.7,77.6,84.6,Watch
2025-07,SUP-060,CAT-007,90.8,2.84,0,94.3,81.3,88.2,Meets SLA
2025-08,SUP-060,CAT-007,86.1,2.69,0,96.9,92.4,89.2,Meets SLA
2025-09,SUP-060,CAT-007,79.7,4.11,0,97.0,95.5,85.4,Watch
2025-10,SUP-060,CAT-007,88.6,2.78,0,92.8,85.6,88.0,Meets SLA
2025-11,SUP-060,CAT-007,91.6,3.15,0,95.2,79.5,87.9,Meets SLA
2025-12,SUP-060,CAT-007,80.6,2.11,0,92.2,92.2,87.2,Meets SLA
2026-01,SUP-060,CAT-007,87.7,2.0,0,94.3,93.2,90.4,Meets SLA
2026-02,SUP-060,CAT-007,80.5,1.91,0,96.2,93.5,88.4,Meets SLA
2026-03,SUP-060,CAT-007,81.2,1.45,0,94.8,84.1,87.4,Meets SLA
2026-04,SUP-060,CAT-007,89.7,1.41,0,90.5,85.3,89.9,Meets SLA
2026-05,SUP-060,CAT-007,86.9,3.23,0,90.5,71.1,83.7,Watch
2026-06,SUP-060,CAT-007,84.5,3.39,0,98.1,80.9,85.8,Watch
2025-01,SUP-061,CAT-007,96.5,2.85,0,95.6,94.6,92.9,Meets SLA
2025-02,SUP-061,CAT-007,91.9,2.3,0,98.3,92.7,92.1,Meets SLA
2025-03,SUP-061,CAT-007,89.4,0.41,0,97.7,84.1,92.3,Meets SLA
2025-04,SUP-061,CAT-007,91.8,2.5,0,94.7,71.0,87.3,Meets SLA
2025-05,SUP-061,CAT-007,96.6,2.58,0,98.9,84.5,92.1,Meets SLA
2025-06,SUP-061,CAT-007,89.7,2.09,0,95.5,78.3,88.6,Meets SLA
2025-07,SUP-061,CAT-007,96.4,0.94,0,95.0,90.7,94.8,Meets SLA
2025-08,SUP-061,CAT-007,91.8,1.74,0,98.8,91.7,92.8,Meets SLA
2025-09,SUP-061,CAT-007,77.8,1.08,0,87.9,83.3,85.3,Watch
2025-10,SUP-061,CAT-007,91.4,1.4,0,91.9,89.1,91.5,Meets SLA
2025-11,SUP-061,CAT-007,90.8,2.51,0,91.8,79.2,87.9,Meets SLA
2025-12,SUP-061,CAT-007,82.9,1.73,0,89.7,97.0,89.0,Meets SLA
2026-01,SUP-061,CAT-007,92.4,1.82,0,93.1,85.2,90.7,Meets SLA
2026-02,SUP-061,CAT-007,84.9,1.49,0,89.5,99,90.4,Meets SLA
2026-03,SUP-061,CAT-007,86.5,1.41,0,96.1,90.7,90.7,Meets SLA
2026-04,SUP-061,CAT-007,88.9,2.7,0,93.8,97.1,90.5,Meets SLA
2026-05,SUP-061,CAT-007,90.3,2.25,0,93.2,90.1,90.3,Meets SLA
2026-06,SUP-061,CAT-007,88.0,0.1,0,92.0,83.1,91.0,Meets SLA
2025-01,SUP-062,CAT-008,82.6,3.46,0,94.8,84.4,85.0,Watch
2025-02,SUP-062,CAT-008,89.0,2.01,0,96.7,86.8,90.2,Meets SLA
2025-03,SUP-062,CAT-008,81.3,0.38,0,93.6,78.1,87.7,Meets SLA
2025-04,SUP-062,CAT-008,88.6,0.59,0,93.9,78.2,90.0,Meets SLA
2025-05,SUP-062,CAT-008,91.2,3.1,0,93.0,79.0,87.3,Meets SLA
2025-06,SUP-062,CAT-008,83.5,1.3,1,95.2,82.9,85.8,Watch
2025-07,SUP-062,CAT-008,91.9,2.39,0,96.3,95.6,92.2,Meets SLA
2025-08,SUP-062,CAT-008,90.3,2.05,0,90.0,81.3,88.4,Meets SLA
2025-09,SUP-062,CAT-008,93.3,3.27,0,96.9,86.0,89.8,Meets SLA
2025-10,SUP-062,CAT-008,91.0,3.4,0,93.2,89.4,88.8,Meets SLA
2025-11,SUP-062,CAT-008,88.8,1.64,0,95.2,89.6,90.8,Meets SLA
2025-12,SUP-062,CAT-008,91.6,1.74,0,93.1,80.4,89.7,Meets SLA
2026-01,SUP-062,CAT-008,84.4,0.71,0,93.1,82.7,89.0,Meets SLA
2026-02,SUP-062,CAT-008,90.2,2.34,0,91.1,93.3,90.3,Meets SLA
2026-03,SUP-062,CAT-008,90.5,1.63,0,86.0,77.1,87.6,Meets SLA
2026-04,SUP-062,CAT-008,85.3,0.53,0,94.3,75.2,88.5,Meets SLA
2026-05,SUP-062,CAT-008,91.2,1.62,0,99.8,83.9,91.6,Meets SLA
2026-06,SUP-062,CAT-008,88.5,1.17,0,94.9,89.1,91.3,Meets SLA
2025-01,SUP-063,CAT-008,83.8,0.64,0,92.2,88.9,89.9,Meets SLA
2025-02,SUP-063,CAT-008,83.0,2.37,0,92.4,87.3,86.8,Meets SLA
2025-03,SUP-063,CAT-008,97.0,2.17,0,95.3,81.2,91.6,Meets SLA
2025-04,SUP-063,CAT-008,84.9,2.24,0,98.5,77.4,87.0,Meets SLA
2025-05,SUP-063,CAT-008,76.1,2.55,0,94.3,84.2,83.9,Watch
2025-06,SUP-063,CAT-008,91.9,2.15,0,95.5,83.5,90.2,Meets SLA
2025-07,SUP-063,CAT-008,81.5,3.16,0,93.9,94.0,86.6,Meets SLA
2025-08,SUP-063,CAT-008,83.7,2.07,0,95.7,89.4,88.5,Meets SLA
2025-09,SUP-063,CAT-008,85.7,2.09,0,91.8,87.2,88.1,Meets SLA
2025-10,SUP-063,CAT-008,87.7,2.0,0,97.2,94.0,91.1,Meets SLA
2025-11,SUP-063,CAT-008,83.2,1.92,0,91.7,87.8,87.5,Meets SLA
2025-12,SUP-063,CAT-008,83.5,3.02,0,94.2,86.0,86.1,Meets SLA
2026-01,SUP-063,CAT-008,90.3,1.78,0,99.8,87.1,91.6,Meets SLA
2026-02,SUP-063,CAT-008,98.7,2.12,0,95.2,87.4,93.4,Meets SLA
2026-03,SUP-063,CAT-008,97.9,2.71,0,95.5,93.6,93.4,Meets SLA
2026-04,SUP-063,CAT-008,87.6,2.62,0,91.4,95.3,89.4,Meets SLA
2026-05,SUP-063,CAT-008,85.1,2.08,0,98.9,73.3,86.6,Meets SLA
2026-06,SUP-063,CAT-008,77.1,2.44,0,93.6,67.9,81.3,Watch
2025-01,SUP-064,CAT-008,86.8,4.14,0,90.8,87.1,85.3,Watch
2025-02,SUP-064,CAT-008,86.6,2.99,0,89.5,78.0,85.0,Watch
2025-03,SUP-064,CAT-008,94.3,4.0,0,96.3,84.8,88.8,Meets SLA
2025-04,SUP-064,CAT-008,82.4,1.14,0,94.8,74.5,86.5,Meets SLA
2025-05,SUP-064,CAT-008,76.6,3.32,0,92.7,82.7,82.4,Watch
2025-06,SUP-064,CAT-008,84.4,3.0,0,95.5,73.4,84.5,Watch
2025-07,SUP-064,CAT-008,82.9,3.23,0,89.4,87.1,85.0,Watch
2025-08,SUP-064,CAT-008,84.6,3.39,0,94.6,79.6,84.9,Watch
2025-09,SUP-064,CAT-008,93.9,1.74,0,91.5,77.6,89.7,Meets SLA
2025-10,SUP-064,CAT-008,82.8,1.5,0,88.3,84.7,86.8,Meets SLA
2025-11,SUP-064,CAT-008,81.7,2.67,0,90.2,85.0,85.1,Watch
2025-12,SUP-064,CAT-008,79.8,2.62,0,91.2,80.5,83.9,Watch
2026-01,SUP-064,CAT-008,90.1,3.63,0,95.7,63.3,83.8,Watch
2026-02,SUP-064,CAT-008,79.6,2.97,0,87.8,66.6,80.2,Watch
2026-03,SUP-064,CAT-008,91.6,4.2,0,93.7,88.3,87.7,Meets SLA
2026-04,SUP-064,CAT-008,86.5,3.34,0,95.1,81.5,86.1,Meets SLA
2026-05,SUP-064,CAT-008,87.1,3.45,0,95.5,89.5,87.7,Meets SLA
2026-06,SUP-064,CAT-008,83.4,3.32,0,93.7,70.9,82.9,Watch
2025-01,SUP-065,CAT-008,82.9,2.3,0,98.4,93.8,89.1,Meets SLA
2025-02,SUP-065,CAT-008,89.7,2.36,0,94.2,84.8,89.1,Meets SLA
2025-03,SUP-065,CAT-008,94.1,3.24,0,93.9,74.5,87.5,Meets SLA
2025-04,SUP-065,CAT-008,90.1,1.74,0,94.0,81.5,89.5,Meets SLA
2025-05,SUP-065,CAT-008,79.0,2.21,0,95.1,73.8,83.7,Watch
2025-06,SUP-065,CAT-008,86.5,2.12,0,85.5,95.3,88.6,Meets SLA
2025-07,SUP-065,CAT-008,89.0,3.02,0,89.0,84.0,86.8,Meets SLA
2025-08,SUP-065,CAT-008,79.0,1.95,0,95.8,89.1,86.9,Meets SLA
2025-09,SUP-065,CAT-008,82.8,0.19,0,93.3,82.7,89.2,Meets SLA
2025-10,SUP-065,CAT-008,89.6,0.77,0,94.8,72.4,89.3,Meets SLA
2025-11,SUP-065,CAT-008,86.1,2.27,0,95.1,82.8,87.7,Meets SLA
2025-12,SUP-065,CAT-008,90.6,1.56,0,92.5,80.9,89.6,Meets SLA
2026-01,SUP-065,CAT-008,78.0,3.35,0,89.6,79.6,81.7,Watch
2026-02,SUP-065,CAT-008,76.5,2.03,0,94.2,89.9,85.8,Watch
2026-03,SUP-065,CAT-008,89.1,0.91,0,94.5,78.9,90.0,Meets SLA
2026-04,SUP-065,CAT-008,93.6,1.26,0,89.8,87.8,91.8,Meets SLA
2026-05,SUP-065,CAT-008,82.7,0.88,0,97.2,77.2,87.9,Meets SLA
2026-06,SUP-065,CAT-008,79.7,1.62,0,90.1,83.3,85.6,Watch
2025-01,SUP-066,CAT-008,97.9,2.58,0,88.5,70.1,88.1,Meets SLA
2025-02,SUP-066,CAT-008,77.2,1.94,0,88.0,81.0,83.4,Watch
2025-03,SUP-066,CAT-008,86.4,2.27,0,94.8,86.1,88.4,Meets SLA
2025-04,SUP-066,CAT-008,73.8,1.79,0,91.3,86.0,83.9,Watch
2025-05,SUP-066,CAT-008,87.6,2.67,0,85.4,76.6,84.8,Watch
2025-06,SUP-066,CAT-008,89.6,1.55,0,95.2,94.3,92.1,Meets SLA
2025-07,SUP-066,CAT-008,87.8,3.7,0,96.1,77.7,85.6,Watch
2025-08,SUP-066,CAT-008,82.0,2.09,0,88.8,73.6,83.8,Watch
2025-09,SUP-066,CAT-008,79.4,3.9,0,92.9,85.6,83.1,Watch
2025-10,SUP-066,CAT-008,79.6,2.09,0,92.2,85.4,85.6,Watch
2025-11,SUP-066,CAT-008,89.8,1.42,0,93.0,87.4,90.8,Meets SLA
2025-12,SUP-066,CAT-008,86.2,0.47,0,90.0,85.6,90.0,Meets SLA
2026-01,SUP-066,CAT-008,83.5,3.25,0,97.5,77.6,84.9,Watch
2026-02,SUP-066,CAT-008,77.6,1.92,0,90.4,97.7,87.1,Meets SLA
2026-03,SUP-066,CAT-008,83.5,3.09,0,92.4,90.1,86.5,Meets SLA
2026-04,SUP-066,CAT-008,89.5,1.5,0,89.0,82.7,89.0,Meets SLA
2026-05,SUP-066,CAT-008,77.3,2.2,0,89.4,79.6,83.1,Watch
2026-06,SUP-066,CAT-008,76.2,1.82,0,94.1,76.9,83.6,Watch
2025-01,SUP-067,CAT-008,82.8,1.15,0,94.8,79.9,87.6,Meets SLA
2025-02,SUP-067,CAT-008,86.4,1.74,0,91.6,85.6,88.5,Meets SLA
2025-03,SUP-067,CAT-008,77.5,2.88,0,92.5,77.2,82.3,Watch
2025-04,SUP-067,CAT-008,91.5,2.14,0,91.7,71.4,87.2,Meets SLA
2025-05,SUP-067,CAT-008,84.8,2.43,0,98.2,70.7,85.4,Watch
2025-06,SUP-067,CAT-008,90.1,3.05,0,87.2,77.2,85.6,Watch
2025-07,SUP-067,CAT-008,80.6,2.74,0,88.8,73.0,82.2,Watch
2025-08,SUP-067,CAT-008,91.7,2.04,0,87.7,79.4,88.1,Meets SLA
2025-09,SUP-067,CAT-008,80.6,3.25,0,94.6,81.9,84.1,Watch
2025-10,SUP-067,CAT-008,87.3,3.13,0,92.8,90.3,87.9,Meets SLA
2025-11,SUP-067,CAT-008,88.9,2.67,0,93.9,69.8,85.6,Watch
2025-12,SUP-067,CAT-008,82.2,0.17,0,99.8,79.4,89.6,Meets SLA
2026-01,SUP-067,CAT-008,85.9,2.08,0,98.1,75.6,87.2,Meets SLA
2026-02,SUP-067,CAT-008,82.1,2.48,0,94.4,73.6,84.2,Watch
2026-03,SUP-067,CAT-008,86.9,3.66,0,96.9,86.0,86.9,Meets SLA
2026-04,SUP-067,CAT-008,86.6,3.33,0,90.1,81.8,85.3,Watch
2026-05,SUP-067,CAT-008,85.5,0.1,0,88.9,79.7,89.0,Meets SLA
2026-06,SUP-067,CAT-008,84.4,2.95,0,92.8,85.0,86.2,Meets SLA
2025-01,SUP-068,CAT-008,82.8,0.96,0,92.0,84.5,88.2,Meets SLA
2025-02,SUP-068,CAT-008,85.7,0.89,0,95.4,82.2,89.6,Meets SLA
2025-03,SUP-068,CAT-008,86.9,1.98,0,92.6,82.4,87.9,Meets SLA
2025-04,SUP-068,CAT-008,86.2,1.99,0,97.3,79.7,88.0,Meets SLA
2025-05,SUP-068,CAT-008,89.6,2.53,0,93.2,80.6,87.9,Meets SLA
2025-06,SUP-068,CAT-008,89.6,2.16,0,92.9,79.5,88.2,Meets SLA
2025-07,SUP-068,CAT-008,86.9,2.95,0,97.2,91.5,89.0,Meets SLA
2025-08,SUP-068,CAT-008,85.0,2.16,0,90.2,92.6,88.4,Meets SLA
2025-09,SUP-068,CAT-008,81.9,1.83,0,99.8,74.9,86.3,Meets SLA
2025-10,SUP-068,CAT-008,87.8,2.18,0,86.2,86.4,87.5,Meets SLA
2025-11,SUP-068,CAT-008,96.3,1.9,0,94.9,95.8,94.3,Meets SLA
2025-12,SUP-068,CAT-008,87.8,2.42,0,88.7,86.9,87.7,Meets SLA
2026-01,SUP-068,CAT-008,77.1,2.58,0,97.2,74.6,82.9,Watch
2026-02,SUP-068,CAT-008,89.8,3.58,0,95.8,79.4,86.7,Meets SLA
2026-03,SUP-068,CAT-008,77.6,0.58,0,90.2,73.9,84.6,Watch
2026-04,SUP-068,CAT-008,86.2,4.94,0,97.8,79.7,83.9,Watch
2026-05,SUP-068,CAT-008,77.6,2.43,0,95.7,84.7,84.9,Watch
2026-06,SUP-068,CAT-008,85.5,3.97,0,95.5,84.0,85.4,Watch
2025-01,SUP-069,CAT-008,87.7,1.82,0,95.4,77.3,88.0,Meets SLA
2025-02,SUP-069,CAT-008,84.8,3.3,0,89.8,75.1,83.5,Watch
2025-03,SUP-069,CAT-008,83.2,1.5,0,92.4,87.0,88.1,Meets SLA
2025-04,SUP-069,CAT-008,82.3,1.62,0,92.3,91.3,88.3,Meets SLA
