invoice_id,month,category_id,supplier_id,business_unit,region,contract_status,spend_amount,volume,unit_price,price_variance_pct,payment_terms_days,critical_purchase
INV-19358,2025-10,CAT-008,SUP-062,Mechanical,Southeast,On contract,134720.67,90,1496.9,0.0544,75,Yes
INV-19359,2025-10,CAT-008,SUP-062,Mechanical,Midwest,Expired agreement,101503.24,55,1845.51,0.2052,60,Yes
INV-19360,2025-11,CAT-008,SUP-067,Mechanical,Southeast,On contract,44218.01,156,283.45,0.0949,45,Yes
INV-19361,2025-11,CAT-008,SUP-062,Facilities,Midwest,On contract,49969.98,21,2379.52,0.1017,30,No
INV-19362,2025-11,CAT-008,SUP-063,Mechanical,Mid-Atlantic,Off contract,114437.72,46,2487.78,0.1005,45,No
INV-19363,2025-11,CAT-008,SUP-064,Mechanical,Gulf,Off contract,52441.42,52,1008.49,0.1118,60,No
INV-19364,2025-11,CAT-008,SUP-064,Finance,Southeast,Off contract,64397.17,143,450.33,0.1061,60,No
INV-19365,2025-11,CAT-008,SUP-069,Mechanical,Southeast,On contract,134134.0,15,8942.27,0.0885,30,Yes
INV-19366,2025-11,CAT-008,SUP-062,Network operations,Gulf,On contract,142839.42,67,2131.93,0.0579,75,Yes
INV-19367,2025-11,CAT-008,SUP-065,Facilities,Mid-Atlantic,On contract,142501.41,33,4318.22,0.0188,60,No
INV-19368,2025-11,CAT-008,SUP-062,Finance,Southeast,On contract,46604.49,29,1607.05,0.0813,60,Yes
INV-19369,2025-11,CAT-008,SUP-067,Mechanical,Mid-Atlantic,Expired agreement,49431.96,8,6179.0,0.1014,75,Yes
INV-19370,2025-11,CAT-008,SUP-062,Mechanical,Southeast,On contract,51660.76,30,1722.03,0.0555,45,No
INV-19371,2025-11,CAT-008,SUP-063,Network operations,Southeast,Expired agreement,119649.04,147,813.94,0.155,75,No
INV-19372,2025-11,CAT-008,SUP-063,Engineering,Southeast,On contract,50975.69,40,1274.39,0.1264,30,Yes
INV-19373,2025-11,CAT-008,SUP-062,Engineering,Mid-Atlantic,On contract,31424.72,53,592.92,0.0487,75,No
INV-19374,2025-11,CAT-008,SUP-062,Intermodal,Southeast,On contract,36452.17,64,569.57,0.0128,45,Yes
INV-19375,2025-11,CAT-008,SUP-062,Information technology,Midwest,Catalog mismatch,37916.23,75,505.55,0.168,45,No
INV-19376,2025-11,CAT-008,SUP-069,Finance,Southeast,On contract,75332.66,11,6848.42,0.0439,60,Yes
INV-19377,2025-11,CAT-008,SUP-063,Intermodal,Gulf,On contract,77294.52,46,1680.32,-0.0254,60,Yes
INV-19378,2025-11,CAT-008,SUP-065,Information technology,Southeast,On contract,86643.33,46,1883.55,0.0219,45,Yes
INV-19379,2025-11,CAT-008,SUP-067,Engineering,Gulf,Off contract,27190.29,87,312.53,0.1213,30,No
INV-19380,2025-11,CAT-008,SUP-062,Mechanical,Mid-Atlantic,On contract,40285.32,28,1438.76,0.0228,75,No
INV-19381,2025-11,CAT-008,SUP-064,Transportation,Mid-Atlantic,On contract,106900.28,59,1811.87,0.09,30,Yes
INV-19382,2025-11,CAT-008,SUP-063,Engineering,Systemwide,On contract,70368.8,53,1327.71,0.0496,60,Yes
INV-19383,2025-11,CAT-008,SUP-064,Intermodal,Gulf,On contract,67340.43,28,2405.02,0.0488,45,No
INV-19384,2025-11,CAT-008,SUP-064,Information technology,Mid-Atlantic,Off contract,61462.23,10,6146.22,0.1251,30,Yes
INV-19385,2025-11,CAT-008,SUP-063,Finance,Systemwide,On contract,91678.8,17,5392.87,0.1196,60,Yes
INV-19386,2025-11,CAT-008,SUP-065,Finance,Midwest,On contract,46445.19,35,1327.01,-0.0129,60,Yes
INV-19387,2025-11,CAT-008,SUP-067,Intermodal,Gulf,On contract,71059.15,62,1146.12,-0.0522,75,Yes
INV-19388,2025-11,CAT-008,SUP-063,Engineering,Midwest,On contract,25356.17,40,633.9,0.0402,45,Yes
INV-19389,2025-11,CAT-008,SUP-066,Engineering,Mid-Atlantic,Catalog mismatch,34622.27,12,2885.19,0.1967,75,No
INV-19390,2025-11,CAT-008,SUP-068,Transportation,Mid-Atlantic,On contract,133564.99,23,5807.17,0.0425,30,No
INV-19391,2025-11,CAT-008,SUP-067,Finance,Mid-Atlantic,On contract,66196.64,53,1248.99,0.0554,75,No
INV-19392,2025-11,CAT-008,SUP-068,Facilities,Southeast,On contract,27492.28,17,1617.19,0.0833,60,No
INV-19393,2025-11,CAT-008,SUP-065,Information technology,Gulf,Off contract,105924.39,38,2787.48,0.1593,45,Yes
INV-19394,2025-11,CAT-008,SUP-070,Mechanical,Gulf,Catalog mismatch,189091.3,120,1575.76,0.1119,30,Yes
INV-19395,2025-11,CAT-008,SUP-062,Network operations,Midwest,On contract,45804.93,18,2544.72,0.0261,75,Yes
INV-19396,2025-11,CAT-008,SUP-062,Engineering,Gulf,Expired agreement,54371.95,118,460.78,0.1358,75,Yes
INV-19397,2025-11,CAT-008,SUP-068,Finance,Gulf,On contract,88748.59,63,1408.71,0.0575,45,No
INV-19398,2025-11,CAT-008,SUP-065,Finance,Southeast,On contract,99887.23,96,1040.49,0.0127,60,Yes
INV-19399,2025-11,CAT-008,SUP-068,Engineering,Systemwide,On contract,117177.17,24,4882.38,0.0286,45,Yes
INV-19400,2025-11,CAT-008,SUP-068,Mechanical,Gulf,On contract,57092.94,46,1241.15,0.0764,75,No
INV-19401,2025-11,CAT-008,SUP-065,Transportation,Gulf,Off contract,161119.29,47,3428.07,0.116,75,Yes
INV-19402,2025-11,CAT-008,SUP-063,Facilities,Southeast,On contract,93553.59,54,1732.47,0.0405,60,No
INV-19403,2025-11,CAT-008,SUP-064,Intermodal,Southeast,On contract,107132.09,131,817.8,0.0142,30,Yes
INV-19404,2025-11,CAT-008,SUP-063,Information technology,Mid-Atlantic,Off contract,159862.14,146,1094.95,0.1386,30,No
INV-19405,2025-11,CAT-008,SUP-066,Network operations,Systemwide,Off contract,51866.32,148,350.45,0.1039,30,Yes
INV-19406,2025-11,CAT-008,SUP-065,Intermodal,Gulf,On contract,94743.99,54,1754.52,0.0464,30,Yes
INV-19407,2025-11,CAT-008,SUP-065,Information technology,Systemwide,Catalog mismatch,31731.42,28,1133.26,0.1709,30,No
INV-19408,2025-11,CAT-008,SUP-065,Intermodal,Systemwide,Expired agreement,57450.75,23,2497.86,0.1317,75,Yes
INV-19409,2025-11,CAT-008,SUP-066,Finance,Systemwide,Off contract,60701.27,32,1896.91,0.1438,75,Yes
INV-19410,2025-11,CAT-008,SUP-064,Finance,Mid-Atlantic,On contract,84384.47,70,1205.49,0.0996,45,Yes
INV-19411,2025-11,CAT-008,SUP-065,Information technology,Gulf,On contract,47287.59,46,1027.99,0.1203,45,No
INV-19412,2025-11,CAT-008,SUP-065,Finance,Systemwide,On contract,147824.29,86,1718.89,0.0492,30,No
INV-19413,2025-11,CAT-008,SUP-063,Intermodal,Gulf,On contract,113730.47,42,2707.87,0.0029,30,Yes
INV-19414,2025-11,CAT-008,SUP-062,Finance,Midwest,On contract,190882.47,28,6817.23,-0.0394,30,Yes
INV-19415,2025-11,CAT-008,SUP-067,Intermodal,Gulf,On contract,171671.7,14,12262.26,0.0897,60,Yes
INV-19416,2025-11,CAT-008,SUP-065,Facilities,Gulf,On contract,162338.52,40,4058.46,0.0832,60,Yes
INV-19417,2025-11,CAT-008,SUP-069,Network operations,Mid-Atlantic,On contract,56528.2,25,2261.13,0.1053,60,Yes
INV-19418,2025-11,CAT-008,SUP-063,Facilities,Gulf,On contract,69713.23,86,810.62,0.0864,45,No
INV-19419,2025-11,CAT-008,SUP-069,Information technology,Southeast,On contract,22419.72,16,1401.23,0.0251,75,No
INV-19420,2025-11,CAT-008,SUP-063,Transportation,Midwest,On contract,215726.91,8,26965.86,0.0821,75,No
INV-19421,2025-11,CAT-008,SUP-062,Transportation,Systemwide,On contract,71526.28,85,841.49,0.0078,30,Yes
INV-19422,2025-11,CAT-008,SUP-070,Network operations,Gulf,On contract,69027.88,8,8628.48,0.0173,60,Yes
INV-19423,2025-11,CAT-008,SUP-066,Transportation,Mid-Atlantic,On contract,142579.59,87,1638.85,0.1158,60,No
INV-19424,2025-11,CAT-008,SUP-065,Information technology,Systemwide,On contract,137431.46,13,10571.65,0.06,30,Yes
INV-19425,2025-11,CAT-008,SUP-062,Finance,Mid-Atlantic,On contract,79015.59,23,3435.46,0.011,45,No
INV-19426,2025-11,CAT-008,SUP-062,Information technology,Systemwide,On contract,57976.07,54,1073.63,0.071,60,No
INV-19427,2025-11,CAT-008,SUP-063,Network operations,Mid-Atlantic,Off contract,100290.23,52,1928.66,0.1945,60,Yes
INV-19428,2025-11,CAT-008,SUP-065,Network operations,Midwest,On contract,92102.06,23,4004.44,0.024,30,No
INV-19429,2025-11,CAT-008,SUP-067,Engineering,Mid-Atlantic,On contract,62754.15,87,721.31,0.0627,60,Yes
INV-19430,2025-11,CAT-008,SUP-064,Mechanical,Systemwide,On contract,122419.23,37,3308.63,-0.0036,75,Yes
INV-19431,2025-11,CAT-008,SUP-063,Information technology,Systemwide,On contract,51394.78,37,1389.05,0.0868,30,No
INV-19432,2025-11,CAT-008,SUP-062,Facilities,Gulf,On contract,77572.28,48,1616.09,-0.0172,30,Yes
INV-19433,2025-11,CAT-008,SUP-066,Transportation,Southeast,Expired agreement,147233.89,80,1840.42,0.1556,75,No
INV-19434,2025-11,CAT-008,SUP-066,Transportation,Systemwide,On contract,123561.18,15,8237.41,0.1065,30,Yes
INV-19435,2025-11,CAT-008,SUP-065,Transportation,Southeast,On contract,133501.4,47,2840.46,0.0435,60,Yes
INV-19436,2025-11,CAT-008,SUP-069,Intermodal,Southeast,On contract,104744.01,49,2137.63,0.0825,30,Yes
INV-19437,2025-11,CAT-008,SUP-063,Facilities,Midwest,On contract,130252.58,36,3618.13,0.1142,30,Yes
INV-19438,2025-11,CAT-008,SUP-069,Transportation,Systemwide,Catalog mismatch,78465.06,86,912.38,0.1137,45,No
INV-19439,2025-11,CAT-008,SUP-062,Finance,Southeast,Off contract,172953.96,59,2931.42,0.171,75,Yes
INV-19440,2025-12,CAT-008,SUP-067,Transportation,Systemwide,Off contract,134585.55,13,10352.73,0.082,45,Yes
INV-19441,2025-12,CAT-008,SUP-065,Facilities,Southeast,On contract,167705.81,90,1863.4,0.0476,45,Yes
INV-19442,2025-12,CAT-008,SUP-062,Mechanical,Systemwide,Expired agreement,59878.91,73,820.26,0.1371,45,No
INV-19443,2025-12,CAT-008,SUP-070,Engineering,Systemwide,On contract,69878.31,38,1838.9,0.0485,60,No
INV-19444,2025-12,CAT-008,SUP-062,Intermodal,Midwest,On contract,250957.23,15,16730.48,0.0487,30,Yes
INV-19445,2025-12,CAT-008,SUP-064,Mechanical,Mid-Atlantic,Catalog mismatch,270107.35,125,2160.86,0.1481,75,Yes
INV-19446,2025-12,CAT-008,SUP-064,Facilities,Midwest,On contract,109510.6,25,4380.42,0.0653,30,No
INV-19447,2025-12,CAT-008,SUP-066,Intermodal,Mid-Atlantic,Expired agreement,115039.31,44,2614.53,0.1534,60,No
INV-19448,2025-12,CAT-008,SUP-068,Network operations,Systemwide,On contract,69250.34,19,3644.75,0.0467,60,Yes
INV-19449,2025-12,CAT-008,SUP-066,Intermodal,Midwest,Catalog mismatch,45814.12,31,1477.87,0.1057,45,Yes
INV-19450,2025-12,CAT-008,SUP-068,Information technology,Midwest,On contract,60374.87,30,2012.5,0.0655,30,Yes
INV-19451,2025-12,CAT-008,SUP-066,Intermodal,Southeast,Expired agreement,79898.86,17,4699.93,0.0533,75,Yes
INV-19452,2025-12,CAT-008,SUP-070,Network operations,Southeast,On contract,90261.38,29,3112.46,0.0433,30,Yes
INV-19453,2025-12,CAT-008,SUP-062,Network operations,Midwest,On contract,115750.58,70,1653.58,0.0774,75,Yes
INV-19454,2025-12,CAT-008,SUP-067,Engineering,Southeast,On contract,63946.24,47,1360.56,0.0625,60,Yes
INV-19455,2025-12,CAT-008,SUP-067,Information technology,Mid-Atlantic,On contract,64989.54,85,764.58,0.0553,45,No
INV-19456,2025-12,CAT-008,SUP-066,Finance,Southeast,On contract,104697.76,24,4362.41,0.0183,60,Yes
INV-19457,2025-12,CAT-008,SUP-065,Facilities,Southeast,On contract,79440.1,9,8826.68,0.0733,30,No
INV-19458,2025-12,CAT-008,SUP-064,Network operations,Midwest,On contract,206021.79,46,4478.73,0.0386,60,No
INV-19459,2025-12,CAT-008,SUP-062,Finance,Southeast,On contract,93512.78,28,3339.74,0.0888,60,Yes
INV-19460,2025-12,CAT-008,SUP-071,Network operations,Midwest,On contract,88042.06,35,2515.49,0.0841,60,Yes
INV-19461,2025-12,CAT-008,SUP-064,Finance,Mid-Atlantic,On contract,113001.99,7,16143.14,0.0682,75,Yes
INV-19462,2025-12,CAT-008,SUP-064,Information technology,Mid-Atlantic,On contract,98189.25,27,3636.64,0.0311,60,No
INV-19463,2025-12,CAT-008,SUP-063,Information technology,Systemwide,On contract,78957.28,67,1178.47,0.0416,30,Yes
INV-19464,2025-12,CAT-008,SUP-069,Facilities,Southeast,On contract,63434.08,44,1441.68,0.0353,60,Yes
INV-19465,2025-12,CAT-008,SUP-065,Transportation,Southeast,On contract,97009.88,59,1644.24,0.0504,60,Yes
INV-19466,2025-12,CAT-008,SUP-069,Network operations,Systemwide,Off contract,341349.05,137,2491.6,0.1475,45,Yes
INV-19467,2025-12,CAT-008,SUP-063,Intermodal,Mid-Atlantic,On contract,218818.27,29,7545.46,0.0394,75,No
INV-19468,2025-12,CAT-008,SUP-062,Network operations,Midwest,On contract,90559.47,130,696.61,0.1034,60,Yes
INV-19469,2025-12,CAT-008,SUP-065,Mechanical,Midwest,On contract,36626.48,40,915.66,0.0522,75,Yes
INV-19470,2025-12,CAT-008,SUP-062,Finance,Systemwide,On contract,75867.1,53,1431.45,0.1142,45,Yes
INV-19471,2025-12,CAT-008,SUP-066,Intermodal,Mid-Atlantic,Off contract,156037.77,36,4334.38,0.0679,30,Yes
INV-19472,2025-12,CAT-008,SUP-066,Finance,Systemwide,Catalog mismatch,171083.07,28,6110.11,0.2014,75,No
INV-19473,2025-12,CAT-008,SUP-063,Finance,Systemwide,On contract,175268.54,28,6259.59,0.0562,75,No
INV-19474,2025-12,CAT-008,SUP-063,Transportation,Midwest,On contract,64607.99,50,1292.16,-0.0086,60,No
INV-19475,2025-12,CAT-008,SUP-063,Network operations,Systemwide,Off contract,185701.38,83,2237.37,0.1213,45,Yes
INV-19476,2025-12,CAT-008,SUP-063,Finance,Systemwide,Off contract,176651.57,174,1015.24,0.1775,30,Yes
INV-19477,2025-12,CAT-008,SUP-062,Mechanical,Gulf,Catalog mismatch,148831.42,72,2067.1,0.0714,45,No
INV-19478,2025-12,CAT-008,SUP-066,Intermodal,Midwest,On contract,150915.31,57,2647.64,0.0719,60,Yes
INV-19479,2025-12,CAT-008,SUP-063,Information technology,Gulf,Off contract,377640.77,87,4340.7,0.1639,30,No
INV-19480,2025-12,CAT-008,SUP-062,Intermodal,Midwest,Expired agreement,119364.79,16,7460.3,0.0975,45,Yes
INV-19481,2025-12,CAT-008,SUP-064,Transportation,Systemwide,On contract,95207.51,20,4760.38,0.0819,75,Yes
INV-19482,2025-12,CAT-008,SUP-062,Finance,Mid-Atlantic,On contract,79206.76,41,1931.87,0.0551,60,No
INV-19483,2025-12,CAT-008,SUP-062,Transportation,Southeast,On contract,94363.11,32,2948.85,0.0631,45,Yes
INV-19484,2025-12,CAT-008,SUP-063,Transportation,Gulf,Off contract,109389.9,63,1736.35,0.1544,45,No
INV-19485,2025-12,CAT-008,SUP-062,Network operations,Systemwide,Expired agreement,59753.47,28,2134.05,0.1208,60,Yes
INV-19486,2025-12,CAT-008,SUP-064,Intermodal,Southeast,On contract,74133.25,35,2118.09,0.0439,45,No
INV-19487,2025-12,CAT-008,SUP-065,Transportation,Midwest,Expired agreement,154803.12,84,1842.89,0.1413,30,No
INV-19488,2025-12,CAT-008,SUP-062,Transportation,Gulf,On contract,246835.01,39,6329.1,0.0767,60,Yes
INV-19489,2025-12,CAT-008,SUP-065,Intermodal,Mid-Atlantic,On contract,66275.08,22,3012.5,-0.0053,75,Yes
INV-19490,2025-12,CAT-008,SUP-065,Information technology,Southeast,On contract,89050.01,189,471.16,0.064,60,Yes
INV-19491,2025-12,CAT-008,SUP-066,Network operations,Midwest,Off contract,89229.88,30,2974.33,0.0951,45,Yes
INV-19492,2025-12,CAT-008,SUP-065,Finance,Southeast,On contract,92250.41,44,2096.6,-0.0033,75,Yes
INV-19493,2025-12,CAT-008,SUP-063,Information technology,Gulf,On contract,133656.79,56,2386.73,0.0369,60,No
INV-19494,2026-01,CAT-008,SUP-066,Finance,Midwest,Expired agreement,95068.17,126,754.51,0.1676,75,Yes
INV-19495,2026-01,CAT-008,SUP-065,Engineering,Mid-Atlantic,On contract,60824.14,36,1689.56,0.0058,75,Yes
INV-19496,2026-01,CAT-008,SUP-066,Facilities,Mid-Atlantic,On contract,118093.05,17,6946.65,0.1314,45,Yes
INV-19497,2026-01,CAT-008,SUP-067,Facilities,Systemwide,On contract,105317.14,48,2194.11,0.0353,60,Yes
INV-19498,2026-01,CAT-008,SUP-067,Finance,Midwest,Expired agreement,163989.86,50,3279.8,0.1047,30,Yes
INV-19499,2026-01,CAT-008,SUP-065,Transportation,Mid-Atlantic,On contract,259383.22,91,2850.37,0.0658,75,Yes
INV-19500,2026-01,CAT-008,SUP-066,Intermodal,Midwest,On contract,84252.97,17,4956.06,0.0839,45,Yes
INV-19501,2026-01,CAT-008,SUP-066,Information technology,Systemwide,Off contract,43205.45,38,1136.99,0.1722,60,No
INV-19502,2026-01,CAT-008,SUP-064,Mechanical,Midwest,On contract,100722.56,7,14388.94,0.062,75,No
INV-19503,2026-01,CAT-008,SUP-064,Intermodal,Gulf,On contract,25313.12,42,602.69,0.0708,60,Yes
INV-19504,2026-01,CAT-008,SUP-066,Facilities,Southeast,On contract,239977.76,265,905.58,0.0095,60,Yes
INV-19505,2026-01,CAT-008,SUP-067,Facilities,Systemwide,On contract,141633.05,16,8852.07,0.0454,75,Yes
INV-19506,2026-01,CAT-008,SUP-064,Network operations,Southeast,Expired agreement,29518.84,106,278.48,0.0868,75,Yes
INV-19507,2026-01,CAT-008,SUP-063,Intermodal,Systemwide,Off contract,114350.0,10,11435.0,0.1785,60,Yes
INV-19508,2026-01,CAT-008,SUP-070,Transportation,Mid-Atlantic,Expired agreement,125413.37,54,2322.47,0.139,30,Yes
INV-19509,2026-01,CAT-008,SUP-067,Engineering,Mid-Atlantic,On contract,106013.59,84,1262.07,0.1042,30,No
INV-19510,2026-01,CAT-008,SUP-065,Network operations,Midwest,Off contract,114071.55,25,4562.86,0.1428,30,Yes
INV-19511,2026-01,CAT-008,SUP-062,Engineering,Midwest,On contract,57127.83,42,1360.19,0.1282,30,No
INV-19512,2026-01,CAT-008,SUP-065,Intermodal,Gulf,On contract,90004.89,93,967.79,-0.0108,60,Yes
INV-19513,2026-01,CAT-008,SUP-067,Information technology,Southeast,On contract,90447.12,40,2261.18,0.0465,75,No
INV-19514,2026-01,CAT-008,SUP-063,Information technology,Southeast,Off contract,198124.6,21,9434.5,0.0189,60,Yes
INV-19515,2026-01,CAT-008,SUP-063,Transportation,Midwest,Expired agreement,93446.97,70,1334.96,0.1832,45,No
INV-19516,2026-01,CAT-008,SUP-064,Information technology,Mid-Atlantic,On contract,85542.18,26,3290.08,0.1139,75,No
INV-19517,2026-01,CAT-008,SUP-066,Transportation,Gulf,On contract,138482.66,25,5539.31,0.084,75,Yes
INV-19518,2026-01,CAT-008,SUP-065,Network operations,Southeast,On contract,35086.19,20,1754.31,0.104,45,Yes
INV-19519,2026-01,CAT-008,SUP-062,Finance,Systemwide,On contract,79229.44,50,1584.59,0.1177,75,Yes
INV-19520,2026-01,CAT-008,SUP-066,Finance,Systemwide,On contract,40519.3,39,1038.96,0.0893,45,Yes
INV-19521,2026-01,CAT-008,SUP-065,Transportation,Mid-Atlantic,On contract,90554.19,276,328.09,-0.0679,30,No
INV-19522,2026-01,CAT-008,SUP-062,Finance,Southeast,On contract,86357.65,41,2106.28,0.0816,30,Yes
INV-19523,2026-01,CAT-008,SUP-070,Network operations,Gulf,On contract,87069.72,35,2487.71,0.0441,75,Yes
INV-19524,2026-01,CAT-008,SUP-069,Transportation,Midwest,On contract,134258.69,76,1766.56,0.0866,60,No
INV-19525,2026-01,CAT-008,SUP-065,Transportation,Mid-Atlantic,On contract,219150.29,51,4297.06,0.124,75,No
INV-19526,2026-01,CAT-008,SUP-065,Engineering,Midwest,Expired agreement,231658.33,113,2050.07,0.2061,30,Yes
INV-19527,2026-01,CAT-008,SUP-067,Facilities,Systemwide,Expired agreement,247836.72,48,5163.26,0.1408,30,No
INV-19528,2026-01,CAT-008,SUP-069,Information technology,Systemwide,On contract,55036.49,17,3237.44,0.0719,75,No
INV-19529,2026-01,CAT-008,SUP-065,Network operations,Midwest,On contract,162936.23,82,1987.03,0.052,30,No
INV-19530,2026-01,CAT-008,SUP-064,Facilities,Southeast,On contract,150627.85,29,5194.06,0.025,75,Yes
INV-19531,2026-01,CAT-008,SUP-066,Engineering,Mid-Atlantic,On contract,91656.31,23,3985.06,0.1405,60,Yes
INV-19532,2026-01,CAT-008,SUP-064,Engineering,Mid-Atlantic,On contract,94624.16,43,2200.56,0.0671,45,Yes
INV-19533,2026-01,CAT-008,SUP-066,Engineering,Midwest,On contract,68935.5,20,3446.78,0.1287,60,Yes
INV-19534,2026-01,CAT-008,SUP-067,Network operations,Systemwide,On contract,117417.88,95,1235.98,0.0662,30,Yes
INV-19535,2026-01,CAT-008,SUP-067,Mechanical,Southeast,On contract,114461.6,26,4402.37,0.088,75,No
INV-19536,2026-01,CAT-008,SUP-062,Finance,Mid-Atlantic,Off contract,59453.28,50,1189.07,0.1391,75,Yes
INV-19537,2026-01,CAT-008,SUP-063,Information technology,Southeast,On contract,63710.46,49,1300.21,0.0373,60,No
INV-19538,2026-01,CAT-008,SUP-068,Mechanical,Systemwide,On contract,78670.59,18,4370.59,0.0299,45,Yes
INV-19539,2026-01,CAT-008,SUP-067,Mechanical,Systemwide,On contract,79239.94,152,521.32,0.0926,60,Yes
INV-19540,2026-01,CAT-008,SUP-065,Intermodal,Midwest,On contract,51450.78,112,459.38,0.1259,60,No
INV-19541,2026-01,CAT-008,SUP-063,Facilities,Mid-Atlantic,On contract,66929.59,15,4461.97,0.0372,75,Yes
INV-19542,2026-01,CAT-008,SUP-062,Transportation,Systemwide,Expired agreement,107318.85,75,1430.92,0.1617,75,Yes
INV-19543,2026-01,CAT-008,SUP-065,Information technology,Midwest,On contract,59225.01,82,722.26,0.0752,75,No
INV-19544,2026-01,CAT-008,SUP-065,Network operations,Midwest,On contract,142216.79,35,4063.34,0.1556,60,Yes
INV-19545,2026-01,CAT-008,SUP-062,Information technology,Mid-Atlantic,On contract,47169.11,17,2774.65,-0.0187,75,Yes
INV-19546,2026-01,CAT-008,SUP-063,Information technology,Mid-Atlantic,On contract,53799.9,46,1169.56,0.0115,75,No
INV-19547,2026-01,CAT-008,SUP-062,Network operations,Systemwide,Off contract,83044.34,52,1597.01,0.1333,60,Yes
INV-19548,2026-01,CAT-008,SUP-067,Finance,Southeast,On contract,34963.13,10,3496.31,0.1174,45,Yes
INV-19549,2026-01,CAT-008,SUP-064,Transportation,Systemwide,On contract,166785.4,42,3971.08,0.0897,60,No
INV-19550,2026-01,CAT-008,SUP-069,Transportation,Systemwide,On contract,36065.05,31,1163.39,0.1145,45,Yes
INV-19551,2026-01,CAT-008,SUP-064,Information technology,Southeast,On contract,141141.02,28,5040.75,0.0552,45,Yes
INV-19552,2026-01,CAT-008,SUP-063,Engineering,Midwest,Expired agreement,368470.37,34,10837.36,0.2401,75,Yes
INV-19553,2026-01,CAT-008,SUP-065,Transportation,Systemwide,Off contract,84725.21,37,2289.87,0.1042,75,Yes
INV-19554,2026-01,CAT-008,SUP-063,Intermodal,Midwest,Catalog mismatch,104922.65,45,2331.61,0.1179,60,Yes
INV-19555,2026-01,CAT-008,SUP-066,Facilities,Gulf,On contract,67362.63,22,3061.94,0.0626,75,Yes
INV-19556,2026-01,CAT-008,SUP-066,Transportation,Midwest,On contract,122066.24,44,2774.23,0.0297,30,Yes
INV-19557,2026-01,CAT-008,SUP-063,Finance,Systemwide,On contract,91484.37,33,2772.25,0.0322,75,No
INV-19558,2026-01,CAT-008,SUP-065,Engineering,Mid-Atlantic,On contract,327871.76,35,9367.76,0.06,45,No
INV-19559,2026-01,CAT-008,SUP-064,Mechanical,Midwest,Off contract,59861.16,28,2137.9,0.103,30,No
INV-19560,2026-01,CAT-008,SUP-068,Intermodal,Midwest,Catalog mismatch,106213.08,54,1966.91,0.1664,45,Yes
INV-19561,2026-01,CAT-008,SUP-062,Facilities,Southeast,On contract,197584.1,9,21953.79,0.0238,30,No
INV-19562,2026-01,CAT-008,SUP-063,Finance,Systemwide,On contract,55597.78,52,1069.19,0.0821,45,No
INV-19563,2026-01,CAT-008,SUP-068,Information technology,Mid-Atlantic,On contract,272629.93,19,14348.94,0.0249,45,Yes
INV-19564,2026-01,CAT-008,SUP-063,Network operations,Mid-Atlantic,Off contract,54085.23,25,2163.41,0.1101,30,Yes
INV-19565,2026-01,CAT-008,SUP-062,Transportation,Gulf,On contract,129610.9,40,3240.27,0.051,75,No
INV-19566,2026-02,CAT-008,SUP-070,Information technology,Gulf,On contract,254170.4,48,5295.22,0.0793,75,Yes
INV-19567,2026-02,CAT-008,SUP-063,Information technology,Systemwide,On contract,61120.19,67,912.24,0.1269,60,Yes
INV-19568,2026-02,CAT-008,SUP-063,Finance,Mid-Atlantic,On contract,131146.52,50,2622.93,0.0434,75,No
INV-19569,2026-02,CAT-008,SUP-067,Facilities,Gulf,On contract,88754.74,67,1324.7,0.0359,45,Yes
INV-19570,2026-02,CAT-008,SUP-066,Intermodal,Systemwide,On contract,42564.54,149,285.67,0.128,75,Yes
INV-19571,2026-02,CAT-008,SUP-062,Finance,Mid-Atlantic,Off contract,50140.98,29,1729.0,0.1424,75,Yes
INV-19572,2026-02,CAT-008,SUP-069,Intermodal,Midwest,On contract,86262.37,26,3317.78,0.0615,75,Yes
INV-19573,2026-02,CAT-008,SUP-064,Information technology,Southeast,On contract,36574.49,42,870.82,0.0778,60,Yes
INV-19574,2026-02,CAT-008,SUP-063,Facilities,Gulf,Off contract,47521.84,94,505.55,0.0993,60,No
INV-19575,2026-02,CAT-008,SUP-062,Engineering,Systemwide,Expired agreement,79860.66,13,6143.13,0.0691,75,No
INV-19576,2026-02,CAT-008,SUP-062,Mechanical,Midwest,On contract,41373.88,55,752.25,0.0608,45,Yes
INV-19577,2026-02,CAT-008,SUP-065,Transportation,Mid-Atlantic,On contract,62942.15,28,2247.93,0.0715,30,Yes
INV-19578,2026-02,CAT-008,SUP-064,Mechanical,Systemwide,On contract,46077.64,65,708.89,0.0602,60,No
INV-19579,2026-02,CAT-008,SUP-068,Engineering,Midwest,On contract,107361.98,91,1179.8,-0.0029,30,Yes
INV-19580,2026-02,CAT-008,SUP-066,Network operations,Mid-Atlantic,On contract,241250.92,54,4467.61,0.0792,30,Yes
INV-19581,2026-02,CAT-008,SUP-062,Engineering,Midwest,Expired agreement,94856.64,20,4742.83,0.0179,45,No
INV-19582,2026-02,CAT-008,SUP-064,Network operations,Midwest,On contract,47218.96,21,2248.52,0.0751,75,Yes
INV-19583,2026-02,CAT-008,SUP-065,Network operations,Systemwide,On contract,36035.16,38,948.29,0.038,45,Yes
INV-19584,2026-02,CAT-008,SUP-066,Finance,Gulf,On contract,107280.84,49,2189.4,0.0345,60,Yes
INV-19585,2026-02,CAT-008,SUP-063,Network operations,Southeast,On contract,51885.84,56,926.53,0.0474,60,No
